,Participante,Texto,Sentimiento,Palabras,Dia,Mes,Anio
838,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Ana Lilia.,0.5404149132034606,3,28,12,2018
839,PREGUNTA,: (Inaudible),0.541333260777616,2,28,12,2018
840,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Sí, en homenaje también a ella, mencionarla, de las investigaciones serias sobre estos temas, porque no quiere decir que no se haya tratado el asunto.",0.0962935244670663,26,28,12,2018
841,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Compañeras, compañeros de ustedes ya habían hablado de esto y es investigación es profesional.",0.3026769136290242,14,28,12,2018
842,PREGUNTA,: (Inaudible).,0.541333260777616,2,28,12,2018
843,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Ana Lilia Pérez Mendoza. ¿La revista es…?,0.4158959011627613,8,28,12,2018
844,PREGUNTA,: Contralínea.,0.541333260777616,2,28,12,2018
845,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Contralínea. Muy bien.,0.8068985108677682,4,28,12,2018
846,PREGUNTA,": (Inaudible). Preguntarle, ayer Lorenzo Córdova, el consejero presidente del INE, decía que el recorte presupuestal, bueno, que ellos no fueron consultados respecto al impacto que el recorte presupuestal tendría para ellos en sus operaciones y que pondría en riesgo la organización de las elecciones, preguntarle si habría como algún diálogo con el instituto al respecto de esto.",0.0188349740755299,58,28,12,2018
847,PREGUNTA,"Y también mencionaba que el presupuesto diseñado a los partidos políticos, de casi cinco mil millones de pesos, no fue tocado.",0.1305661223946125,21,28,12,2018
848,PREGUNTA,"Preguntarle también, si invitaría a los partidos políticos a sumarse a la austeridad y a regresar, quizás, parte del financiamiento que van a recibir. Gracias.",0.0301652585895827,25,28,12,2018
849,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Le comento al presidente del INE que soy su aliado y le voy a apoyar, desde luego de acuerdo a mis posibilidades, a mis límites, porque yo no tengo ningún poder absoluto, ni quiero tenerlo.",0.0046521367798076,36,28,12,2018
850,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero sí, en mi opinión, de apoyo al presidente del INE, porque reitero el llamado a los partidos para que devuelvan, regresen o no reciban la mitad de sus prerrogativas. Si son cinco mil millones, ahí hay dos mil 500 millones de ahorro. Vamos a ver qué responden los dirigentes de los partidos.",0.0019078214537958,53,28,12,2018
851,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Pero, como decía un periodista, precisamente de mi pueblo, el finado Trino Malpica, ya que estamos haciendo reconocimientos, siempre terminaba su columna diciendo: ‘Ahí queda eso’.",0.0176913320272144,26,28,12,2018
852,PREGUNTA,": Presidente, hacer hincapié en el asunto de las gasolinas.",0.0158794979070448,10,28,12,2018
853,PREGUNTA,"Usted comenta el asunto de las facturas falsas. ¿No sería muy fácil, relativamente fácil, saber en dónde hubo ese tipo de acciones de fraude e ir por esa gente y no dejar impune ese delito? Porque usted comenta que se van a atacar las facturas falsas de aquí en adelante. De aquí hacia atrás sería relativamente fácil saber quiénes han cometido ese ilícito.",0.5000544343525332,63,28,12,2018
854,PREGUNTA,"Y segunda, perdón, eso ya tiene que ver más con el entorno del Palacio Nacional. En los últimos días ha habido un incremento en el comercio informal. No sé si este fenómeno usted lo ha observado, le ha llamado la atención, ¿ha hablado de ello con la jefa de gobierno?, porque es hasta enfrente, en fachada, ya hay comercio en las esquinas de Palacio Nacional.",0.6906600123102739,65,28,12,2018
855,PREGUNTA,"Saber si ha tocado este tema y si hay alguna acción para despejar el entorno, porque están, de hecho, debajo del despacho presidencial algunos trabajando en la vía pública, que no están autorizados.",0.7131521078822745,33,28,12,2018
856,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,: Están abiertas las instituciones para que todo el que tenga pruebas sobre ilícitos que se cometen pueda presentarlas y pueda denunciar.,0.007188685331881,22,28,12,2018
857,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Nosotros no nos oponemos a eso. Incluso, no se va a detener ninguna investigación. Todo lo que esté en curso se atiende y los ciudadanos tienen ese derecho de expresarlo, de manifestarlo, incluso el gobierno, eso está abierto.",0.1122085151774861,38,28,12,2018
858,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Lo que yo estoy planteando tiene que ver con una solución de fondo, estructural, al grave problema de la corrupción que se padeció durante el periodo neoliberal, porque no es nada más esto, son 36 años de saqueo para hablar con claridad.",0.0068578437080249,42,28,12,2018
859,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, tenemos que resolverlo los mexicanos, pero no sólo enjuiciando a chivos expiatorios, porque esta corrupción se dio de arriba hacia abajo, si no sería simular y seguir en lo mismo.",0.0583867904362342,31,28,12,2018
860,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Mi opinión es que si se logró un cambio para que haya una transformación, que iniciemos una etapa nueva con cero corrupción, cero impunidad. Y que no nos quedemos en el resentimiento y en los mismos métodos de siempre de buscar legitimidad de esa manera. Hay que romper el molde con que se hacía la vieja política y hay que hacer un nuevo molde, una nueva forma de hacer política.",0.1445004553219019,70,28,12,2018
861,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Es cambio de régimen, no cambio de gobierno y eso es lo que buscamos. Acerca de los comerciantes en vía pública, eso es un asunto del gobierno de la ciudad. Nosotros estamos trabajando bien aquí, pero desde luego ustedes lo observan porque también llegan a tiempo, llegan a pie.",0.5817966592795143,49,28,12,2018
862,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Yo entro y salgo también sin problema, pero sí seguramente la jefa de gobierno lo va a atender este asunto.",0.4219446841780661,20,28,12,2018
863,PREGUNTA,": Buenos días, presidente. Cedric Raciel, de Reforma.",0.0731451503022981,8,28,12,2018
864,PREGUNTA,"Yo le quisiera preguntar por una nota que publicamos hoy acerca de la intención de su gobierno de que el Ejército funja como constructor de algunas de las principales obras de su administración, como las dos pistas de Santa Lucía, y especialmente el desarrollo inmobiliario en Santa Fe.",0.6896964913334203,48,28,12,2018
865,PREGUNTA,"Nosotros nos basamos en un reporte de la Auditoría Superior que cuestiona el hecho de que algunas dependencias le han adjudicado directamente al Ejército obras de inmobiliarias, argumentando temas de seguridad nacional, como el Consejo de la Judicatura o el SAT. Y que el Ejército no ha entregado los resultados más óptimos en comprobación de recursos, por ejemplo.",0.0098620812416071,58,28,12,2018
866,PREGUNTA,"También tomando en cuenta que el artículo 29 de la ley de la administración pública federal le atribuye al Ejército solamente facultades de construcción de instalaciones militares, no necesariamente, no de hecho, digamos particulares, digamos como en este caso, un desarrollo inmobiliario.",0.2085500317368822,42,28,12,2018
867,PREGUNTA,"¿Con qué sustento, con qué evidencia, con qué conveniencia su gobierno le estaría atribuyendo al Ejército construir específicamente el desarrollo de Santa Fe, por ejemplo, con base en qué ley, con qué evidencia? Gracias.",0.1056706545641382,34,28,12,2018
868,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": En los dos casos quiero informarles o subrayar que se trata de predios de la Secretaría de la Defensa. La Base Aérea de Santa Lucía es de la Secretaría de la Defensa, y ahí se va a construir el nuevo aeropuerto.",0.1394965227243936,42,28,12,2018
869,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y va a seguir siendo propiedad de la Secretaría de la Defensa. Se va a buscar un arreglo con el sistema de comunicación, con el sistema aeroportuario, pero el nuevo aeropuerto va a estar en Santa Lucía, va a ser del Ejército, propiedad de la Secretaría de la Defensa, las dos pistas nuevas, y por eso ellos van a construir ahí.",0.2532880586776131,61,28,12,2018
870,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Las utilidades, el servicio que se va a cobrar, del TUA, ese es un acuerdo con la Secretaría de Comunicaciones, pero ellos van a seguir manteniendo ese bien, esa propiedad.",0.2459693339216739,30,28,12,2018
871,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"En el caso de Santa Fe, es la fábrica de armas, es también un bien de ellos.",0.3152303804806242,17,28,12,2018
872,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, había el propósito de que ese bien pasara a formar parte de los bienes del gobierno federal y venderlo. Ya se había hecho hasta un avalúo, creo que de alrededor de 20 mil millones de pesos. Eso ya no se va a hacer.",0.0014780583533855,44,28,12,2018
873,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"En el caso de que el proyecto lo permita, se está analizando, yo les comenté a ustedes que en enero vamos a tener ya una respuesta, las áreas impactadas de ese terreno, donde estaban y siguen estando algunas fábricas de armas que puedan utilizarse con una densidad que no perjudique el medio ambiente.",0.810487359590552,53,28,12,2018
874,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Les hablaba yo de que el terreno tiene disponibles 100 hectáreas, porque en total son 150, pero hay ya unidades habitacionales del Ejército y otras instalaciones. De las 100 hectáreas que se van a liberar, cuando mucho se construiría en un 20 por ciento, el 80 por ciento del terreno, 80 hectáreas, serían parte de la cuarta sección del Bosque de Chapultepec. Ese es el planteamiento",0.0625963246916972,66,28,12,2018
875,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y lo que se obtenga de utilidad también, que no va a ser mucho, puede ser que no llegue a los 20 mil millones el avalúo, porque eran 20 mil millones de pesos un avalúo, pensando en urbanizar todo el terreno, como una inmobiliaria privada, particular.",0.0009946607195295,46,28,12,2018
876,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, lo que se obtenga es lo que va también a emplearse en la construcción de instalaciones para la Guardia Nacional de la propia Secretaría de la Defensa.",0.2160911189624934,28,28,12,2018
877,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y todo lo que se va a hacer en el gobierno, todo, además de darlo a conocer, se va a ajustar al marco legal prevaleciente. No vamos a violar ninguna norma, nada que esté prohibido se va a llevar a cabo.",0.1583852097673713,41,28,12,2018
878,PREGUNTA,: (Inaudible).,0.541333260777616,2,28,12,2018
879,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Sí, siempre construyen, y construyen carreteras y construyen hospitales y construyen escuelas. Siempre. Su sistema de construcción del Ejército es de los mejores en el país, tienen escuela para eso y es como su sistema de salud.",0.2881234193783594,38,28,12,2018
880,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Además, todos vamos a estar pendientes, ya es otro tiempo.",0.7740811057916015,10,28,12,2018
881,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Qué bueno que estamos atentos a todo. La vida pública cada vez más pública. Claro, puede ser que haya quienes piensen que esto les va a significar que ya no puedan seguir con el mismo sistema de contratismo corrupto que prevalecía. Ya no. Por eso estamos poniendo orden.",0.1938130183888596,48,28,12,2018
882,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Les comentaba yo que la política, entre otras cosas, era poner orden en el caos. Cero corrupción, nadie se va a robar el dinero del presupuesto, que es dinero del pueblo.",0.0391217103712244,31,28,12,2018
883,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Tres más, y luego tú, y ella, y ahí quedamos, sí.",0.4422107313199854,11,28,12,2018
884,PREGUNTA,: Buenos días presidente.,0.7291835902702605,4,28,12,2018
885,PREGUNTA,"Lo que dice del punto final y una etapa nueva, pareciera que el mensaje es que no van a ir por exdirectores de Pemex, a pesar de que hubo permisión al interior de Petróleos Mexicanos y que a final de cuentas el conjunto era responsabilidad de ello, es decir, que quienes se enriquecieron de manera ilícita y amasaron grandes fortunas, ¿podrán tener una vida tranquila de aquí en adelante y el mensaje es que sus actos y sus acciones no tendrán consecuencia?, ¿eso no cree que no tendría muy contenta a la gente?",0.0113245761281354,93,28,12,2018
886,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": Sí, por qué no esperamos a que se reforme el artículo 35 de la Constitución para lo de las consultas.",0.7567145639675175,21,28,12,2018
887,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Acuérdense que yo planteé que tenía yo una opinión que con toda franqueza di a conocer y que estoy repitiendo, pero que la última palabra siempre la iban a tener los ciudadanos.",0.2912679761790996,32,28,12,2018
888,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Entonces, vamos a esperar a que se puedan hacer las consultas.",0.5940634531426734,11,28,12,2018
889,PREGUNTA,: (Inaudible),0.541333260777616,2,28,12,2018
890,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,": En el caso de los expresidentes, hasta les puedo repetir la pregunta, empezando por arriba. Es que, si no, sigue la simulación, con todo respeto, o sea, es nota nada más y se callan cuando se trata de los machuchones.",0.6407346371244818,41,28,12,2018
891,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,¿Le vamos a seguir así?,0.5394501644648284,5,28,12,2018
892,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Ustedes creen que un director de Pemex actuó, en el caso de que se cometió un ilícito, por su cuenta.",0.0010476670922387,20,28,12,2018
893,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Miren, en el país, y esto ya debe de quedar claro, un negocio jugoso ilícito siempre lleva el visto bueno del presidente. Lo mismo en los estados. Ya basta de hipocresía. Para qué echarle la culpa nada más al de obras públicas.",0.0674118453987684,42,28,12,2018
894,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Hay quienes dicen: ‘El señor presidente, el señor gobernador, se ve que tiene buenas intenciones. Se ve que es una persona recta, que quiere ayudar, pero sus funcionarios no le ayudan, no le apoyan’.",0.3989594849127489,34,28,12,2018
895,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Falso. Si el gobierno funciona mal es porque no está bien de arriba para abajo. Entonces, ya basta con eso.",0.045975114832346,20,28,12,2018
896,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Vamos a cambiar a esos niveles. Cómo un presidente no se va a dar cuenta de lo que está haciendo un secretario, de lo que está haciendo un director general.",0.2973941895709792,30,28,12,2018
897,PRESIDENTE ANDRES MANUEL LOPEZ OBRADOR,"Y qué, vamos a seguirles el juego de estar solo exhibiendo, supuestamente castigando, combatiendo la corrupción con chivos expiatorios, que es lo que se ha hecho en todo el periodo neoliberal. Siempre y de manera pronunciada en el periodo neoliberal, puro chivos expiatorios y se han dedicado a saquear.",0.0110826664756614,49,28,12,2018
